Rank,Ticker,Minervini,Sector,Industry,Universe,Relative Strength,Percentile,RS_1W,1 Month Ago,3 Months Ago,6 Months Ago,RMV,Close,ATR% (14),PTC,Contraction,Confirmed Breakout,Not Extended,Flip Setup,SPY Trend OK,Source,CANSLIM,DaysToEarnings,is_speculative,Name,Commentary,Commentary_Text,Stage,label,date,low_signal,marketCap,volume,avg_volume,is_up,rs_1w_pct,rs_1m_pct,Candidate High-Win,Candidate Flip
1,SNDK,8,Technology,Computer Hardware,Nasdaq 100,10.688366970926625,100.0,10.08065852079061,6.71681034782212,100.0,100.0,41.82,989.9000244140625,0.06323589253605935,7,False,False,False,False,True,AI Scanner,"{'c': True, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,Sandisk Corporation,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,131618734080.0,11545609.0,17067920.0,True,100.0,100.0,False,False
2,WDC,8,Technology,Computer Hardware,Nasdaq 100,3.8224401797688357,99.39393939393939,3.701540068129199,3.1023386854753623,98.7878787878788,98.18181818181819,33.6,404.0,0.048078151201089,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': True, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,Western Digital Corporation,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,95629238272.0,5563960.0,9733960.0,True,98.7878787878788,98.7878787878788,False,False
3,PL,8,Industrials,Aerospace & Defense,Manual Tip,3.5872731854513584,98.7878787878788,3.816381926533343,3.7103511021255646,99.39393939393939,98.7878787878788,60.51,35.439998626708984,0.09295991887524982,7,True,False,False,False,True,AlphaCharts,"{'c': True, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,Planet Labs PBC,Upward,"Strong bull trend, trending above MA50 & MA200.",2,AlphaCharts 2-22-2026,2026-02-24,False,8428334080.0,9622111.0,9004500.0,False,99.39393939393939,99.39393939393939,False,False
4,STX,8,Technology,Computer Hardware,Nasdaq 100,2.896553278976861,98.18181818181819,2.8677814847670033,2.1933588370369623,97.57575757575758,97.57575757575758,31.22,586.25,0.04488628014463715,7,True,False,False,False,True,AI Scanner,"{'c': True, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,Seagate Technology Holdings plc,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,88938921984.0,2690306.0,3162910.0,False,98.18181818181819,96.96969696969697,False,False
5,MU,8,Technology,Semiconductors,Nasdaq 100,2.709360179619226,97.57575757575758,2.564916826273273,2.196173193533376,98.18181818181819,96.96969696969697,34.3,496.7200012207031,0.05034742550766399,7,True,False,False,False,True,AlphaCharts,"{'c': True, 'a': True, 'n': True, 's': False, 'l': False, 'i': True, 'm': True}",-1,False,"Micron Technology, Inc.",Upward,"Strong bull trend, trending above MA50 & MA200.",2,AlphaCharts 2-22-2026,2026-02-24,False,464126246912.0,35248923.0,29634200.0,True,96.96969696969697,97.57575757575758,False,False
6,VSAT,8,Technology,Communication Equipment,Manual Tip,2.701210329164539,96.96969696969697,2.6797774775594805,2.266100878570635,96.96969696969697,99.39393939393939,36.1,61.9900016784668,0.04967390550133695,7,True,False,False,False,True,AlphaCharts,"{'c': False, 'a': False, 'n': True, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,"Viasat, Inc.",Upward,"Strong bull trend, trending above MA50 & MA200.",2,AlphaCharts 2-22-2026,2026-02-24,False,6509040640.0,1275122.0,1659010.0,False,97.57575757575758,98.18181818181819,False,False
7,INTC,8,Technology,Semiconductors,Nasdaq 100,2.4438492844173942,96.36363636363636,1.9518341180723375,1.4807264236508781,90.9090909090909,93.93939393939394,36.84,82.54000091552734,0.05498632715804159,7,False,True,False,False,True,memory,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,Intel Corporation,Upward,"Strong bull trend, trending above MA50 & MA200.",2,Test,2026-02-23,False,227830087680.0,279142137.0,74665460.0,True,96.36363636363636,90.9090909090909,False,False
8,MRVL,8,Technology,Semiconductors,Nasdaq 100,1.977765904183639,95.75757575757575,1.6915111965625254,1.2053850336716105,31.515151515151512,45.45454545454545,33.59,164.30999755859375,0.04581542790526423,7,False,False,False,False,True,AI Scanner,"{'c': True, 'a': True, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,"Marvell Technology, Inc.",Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,69281292288.0,37473660.0,10495450.0,False,93.93939393939394,73.33333333333333,False,False
9,LRCX,8,Technology,Semiconductor Equipment & Materials,Nasdaq 100,1.8733604235637422,95.15151515151516,1.8894688895728418,1.747071269885479,95.15151515151516,93.33333333333333,24.24,267.7799987792969,0.043068421968208453,7,False,False,False,False,True,AI Scanner,"{'c': True, 'a': True, 'n': True, 's': True, 'l': False, 'i': True, 'm': True}",-1,False,Lam Research Corporation,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,293772853248.0,12247790.0,9444820.0,True,95.75757575757575,96.36363636363636,False,False
10,AMD,8,Technology,Semiconductors,Nasdaq 100,1.739847283626439,94.54545454545455,1.458439567550384,1.249938780372947,86.06060606060606,95.75757575757575,27.62,347.80999755859375,0.039549502122518905,7,False,True,False,False,True,AI Scanner,"{'c': True, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,"Advanced Micro Devices, Inc.",Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,326424559616.0,79942384.0,37805560.0,True,89.0909090909091,80.0,False,False
11,MPWR,8,Technology,Semiconductors,Nasdaq 100,1.7139265012521956,93.93939393939394,1.5881842868609297,1.2984363762007591,83.63636363636363,86.66666666666667,23.59,1632.06005859375,0.03347215969696904,7,False,False,False,False,True,AI Scanner,"{'c': True, 'a': True, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,"Monolithic Power Systems, Inc.",Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,55661723648.0,691507.0,487470.0,True,93.33333333333333,82.42424242424242,False,False
12,IRDM,7,Communication Services,Telecom Services,Manual Tip,1.675507957998677,93.33333333333333,1.7766697556391713,1.3892179764296988,26.666666666666668,0.6060606060606061,45.83,38.959999084472656,0.06965019188884448,6,False,False,False,False,True,AlphaCharts,"{'c': False, 'a': True, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,Iridium Communications Inc.,Upward,"Strong bull trend, trending above MA50 & MA200.",2,AlphaCharts 2-22-2026,2026-02-24,False,2509516032.0,3367630.0,2756550.0,False,95.15151515151516,86.06060606060606,False,False
13,AMAT,8,Technology,Semiconductor Equipment & Materials,Nasdaq 100,1.6727044894924432,92.72727272727272,1.587435697865366,1.6443203187800142,90.30303030303031,77.57575757575758,19.19,417.0400085449219,0.031977043365374345,7,True,False,False,False,True,AI Scanner,"{'c': True, 'a': True, 'n': True, 's': True, 'l': False, 'i': True, 'm': True}",-1,False,"Applied Materials, Inc.",Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,295460929536.0,6136845.0,8638880.0,True,92.72727272727272,95.75757575757575,False,False
14,USO,8,unknown,unknown,Market Pulse,1.6413263723319838,92.12121212121212,1.464365231999336,1.592782439171828,41.81818181818181,24.242424242424242,31.99,132.39999389648438,0.06183103056990197,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,"United States Oil Fund, LP",Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,True,9760244736.0,14001732.0,10094790.0,False,90.30303030303031,94.54545454545455,False,False
15,ARM,7,Technology,Semiconductors,Nasdaq 100,1.6279796969682958,91.51515151515152,1.2206368160218433,1.2345779283109874,3.6363636363636362,63.030303030303024,41.51,234.80999755859375,0.049999379871190706,6,False,True,False,False,True,Breakout Scanner,"{'c': True, 'a': False, 'n': True, 's': True, 'l': False, 'i': True, 'm': True}",-1,False,Arm Holdings plc,Upward,"Strong bull trend, trending above MA50 & MA200.",2,High Growth Breakouts,2026-02-21,False,135351713792.0,20236234.0,3936200.0,True,76.36363636363637,76.96969696969697,False,False
16,KLAC,8,Technology,Semiconductor Equipment & Materials,Nasdaq 100,1.6091071681241595,90.9090909090909,1.4973807377163788,1.4295940217317713,89.6969696969697,87.27272727272727,20.12,1935.0,0.0328778024351698,7,True,True,False,False,True,AI Scanner,"{'c': True, 'a': True, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,KLA Corporation,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,200314191872.0,1139680.0,828000.0,True,90.9090909090909,89.6969696969697,False,False
17,HBM,8,Basic Materials,Copper,Manual Tip,1.590694188520788,90.30303030303031,1.726263005291286,1.416800290290901,95.75757575757575,94.54545454545455,27.42,24.350000381469727,0.04904665524629801,7,True,False,True,True,True,AlphaCharts,"{'c': True, 'a': True, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,Hudbay Minerals Inc.,Upward,"Strong bull trend, trending above MA50 & MA200.",2,AlphaCharts 2-22-2026,2026-02-24,False,11012931584.0,3893271.0,6805750.0,True,94.54545454545455,89.0909090909091,False,False
18,AA,8,Basic Materials,Aluminum,Manual Tip,1.5101308315430844,89.6969696969697,1.5230382503749649,1.5017211778841983,91.51515151515152,67.27272727272727,26.32,66.01000213623047,0.044760307454996574,6,True,False,True,True,True,AlphaCharts,"{'c': False, 'a': True, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,False,Alcoa Corporation,Upward,"Strong bull trend, trending above MA50 & MA200.",2,AlphaCharts 2-22-2026,2026-02-24,False,15902981120.0,2159053.0,6727380.0,True,91.51515151515152,92.12121212121212,False,False
19,WFRD,8,Energy,Oil & Gas Equipment & Services,Manual Tip,1.4991721806030134,89.0909090909091,1.460712375106627,1.4809275686598662,84.84848484848484,72.72727272727273,32.14,108.54000091552734,0.044668192686142215,7,False,False,False,False,True,YourTube,"{'c': False, 'a': True, 'n': True, 's': True, 'l': False, 'i': True, 'm': True}",-1,True,Weatherford International plc,Upward,"Strong bull trend, trending above MA50 & MA200.",2,Alphacharts 2-28-2026,2026-03-02,False,7665071104.0,1407253.0,1039870.0,True,89.6969696969697,91.51515151515152,False,False
20,SMH,8,unknown,unknown,Market Pulse,1.4480129712255136,88.48484848484848,1.3330636812661019,1.246982406759125,82.42424242424242,80.60606060606061,14.71,506.44000244140625,0.025040334374890404,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,VanEck Semiconductor ETF,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,True,4742703616.0,12469547.0,7463260.0,True,83.63636363636363,79.39393939393939,False,False
21,ADI,8,Technology,Semiconductors,Nasdaq 100,1.4479991705417694,87.87878787878788,1.3542865294790423,1.2566713088176895,81.81818181818183,41.21212121212121,16.84,399.57000732421875,0.028166891921454433,7,False,False,False,False,True,AI Scanner,"{'c': True, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,"Analog Devices, Inc.",Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,174214037504.0,4502527.0,4977940.0,False,84.24242424242424,80.60606060606061,False,False
22,WBD,7,Communication Services,Entertainment,Nasdaq 100,1.4467189723052285,87.27272727272727,1.5365666452717293,1.5574118570143967,93.93939393939394,95.15151515151516,4.69,27.06999969482422,0.0071771580136646244,3,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,False,"Warner Bros. Discovery, Inc.",Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,False,69858426880.0,17025894.0,25983370.0,True,92.12121212121212,93.33333333333333,False,False
23,OIH,8,unknown,unknown,Manual Tip,1.4124941594982843,86.66666666666667,1.3672736290248202,1.5638129794138613,80.60606060606061,60.60606060606061,16.66,437.239990234375,0.025159433879111032,7,True,False,False,False,True,AlphaCharts,"{'c': False, 'a': False, 'n': True, 's': True, 'l': False, 'i': True, 'm': True}",-1,True,VanEck Oil Services ETF,Upward,"Strong bull trend, trending above MA50 & MA200.",2,AlphaCharts 2-22-2026,2026-02-24,True,0.0,531825.0,722350.0,True,85.45454545454545,93.93939393939394,False,False
24,TXN,7,Technology,Semiconductors,Nasdaq 100,1.3932319261207393,86.06060606060606,1.1421477393068817,1.0569280439328632,72.12121212121212,13.939393939393941,21.58,277.1400146484375,0.03526324229500331,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': True, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,Texas Instruments Incorporated,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,192728039424.0,13932652.0,6627980.0,False,70.9090909090909,52.121212121212125,False,False
25,VLO,8,Energy,Oil & Gas Refining & Marketing,Manual Tip,1.3835821605762435,85.45454545454545,1.3327135664306302,1.619026166314069,77.57575757575758,74.54545454545455,23.1,235.85000610351562,0.04049669295712653,7,True,False,True,True,True,AlphaCharts,"{'c': True, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,False,Valero Energy Corporation,Upward,"Strong bull trend, trending above MA50 & MA200.",2,AlphaCharts 2-22-2026,2026-02-24,False,61922213888.0,1293304.0,2269970.0,True,83.03030303030303,95.15151515151516,False,False
26,XPRO,8,Energy,Oil & Gas Equipment & Services,Manual Tip,1.3632022843765577,84.84848484848484,1.2528569730146983,1.5319122461033046,79.39393939393939,73.93939393939394,26.69,17.760000228881836,0.03897200936767144,6,True,False,True,False,True,AlphaCharts,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,Expro Group Holdings N.V.,Upward,"Strong bull trend, trending above MA50 & MA200.",2,AlphaCharts 2-22-2026,2026-02-24,False,2049467520.0,799037.0,1183260.0,True,78.78787878787878,92.72727272727272,False,False
27,ASML,8,Technology,Semiconductor Equipment & Materials,Nasdaq 100,1.3583214718344128,84.24242424242424,1.3734511123341973,1.4646135479316675,89.0909090909091,87.87878787878788,21.28,1457.699951171875,0.04106715864054445,7,False,False,True,True,True,AI Scanner,"{'c': False, 'a': True, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,False,ASML Holding N.V.,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,569575014400.0,1707407.0,1358350.0,True,86.06060606060606,90.30303030303031,False,False
28,AVGO,7,Technology,Semiconductors,Nasdaq 100,1.337742013947858,83.63636363636363,1.259720179502669,1.085403191001257,68.48484848484848,91.51515151515152,19.66,422.760009765625,0.03162550659475513,6,False,False,False,False,True,AI Scanner,"{'c': True, 'a': True, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,Broadcom Inc.,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,1515073961984.0,22381353.0,20950050.0,True,80.0,58.18181818181818,False,False
29,UFO,8,unknown,unknown,Manual Tip,1.3374835676201489,83.03030303030303,1.3965989436035624,1.404164452697732,87.87878787878788,81.81818181818183,21.97,51.029998779296875,0.03560790541216502,6,True,False,True,False,True,AlphaCharts,"{'c': False, 'a': False, 'n': False, 's': True, 'l': False, 'i': True, 'm': True}",-1,True,Procure Space ETF,Upward,"Strong bull trend, trending above MA50 & MA200.",2,AlphaCharts 2-22-2026,2026-02-24,True,0.0,1103094.0,465880.0,False,86.66666666666667,87.27272727272727,False,False
30,ANET,8,Technology,Computer Hardware,Manual Tip,1.3228811563513303,82.42424242424242,1.2915268358668306,1.0623304363288852,73.93939393939394,84.24242424242424,25.06,176.91000366210938,0.03696107872195381,7,False,False,False,False,True,memory,"{'c': True, 'a': True, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,"Arista Networks, Inc.",Upward,"Strong bull trend, trending above MA50 & MA200.",2,Test,2026-02-23,False,162158149632.0,5953046.0,9997750.0,True,81.81818181818183,53.939393939393945,False,False
31,TEVA,7,Healthcare,Drug Manufacturers - Specialty & Generic,Manual Tip,1.313436692451433,81.81818181818183,1.4084060136151415,1.398665960949741,92.12121212121212,69.6969696969697,19.9,30.639999389648438,0.02869313854615069,3,True,False,True,False,True,YourTube,"{'c': False, 'a': True, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,Teva Pharmaceutical Industries Limited,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,Alphacharts 2-28-2026,2026-03-02,False,37709996032.0,4825019.0,4191040.0,False,87.87878787878788,86.66666666666667,False,False
32,BKR,8,Energy,Oil & Gas Equipment & Services,Nasdaq 100,1.3032945303318737,81.21212121212122,1.2019327459386797,1.406829965704928,76.96969696969697,56.36363636363636,21.39,68.94000244140625,0.03222264974879818,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': False, 'i': True, 'm': True}",-1,True,Baker Hughes Company,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,64492314624.0,15359593.0,7254850.0,True,75.75757575757575,87.87878787878788,False,False
33,GOOGL,8,Communication Services,Internet Content & Information,Nasdaq 100,1.3000025172365843,80.60606060606061,1.3059000968777488,1.2171047564178548,87.27272727272727,89.6969696969697,14.4,344.3999938964844,0.023052519160420244,7,True,False,False,False,True,AI Scanner,"{'c': True, 'a': True, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,Alphabet Inc.,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,3771360870400.0,26351181.0,35327630.0,True,82.42424242424242,75.15151515151514,False,False
34,SCCO,7,Basic Materials,Copper,Manual Tip,1.2894008596635846,80.0,1.4205433119785564,1.352526090671292,92.72727272727272,90.9090909090909,24.9,180.42999267578125,0.044264492292258,3,True,False,True,False,True,AlphaCharts,"{'c': True, 'a': True, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,Southern Copper Corporation,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,AlphaCharts 2-22-2026,2026-02-24,False,174043070464.0,1295385.0,1551606.0,False,88.48484848484848,83.63636363636363,False,False
35,GOOG,8,Communication Services,Internet Content & Information,Nasdaq 100,1.285218095329313,79.39393939393939,1.2902919163357605,1.2084179316898664,86.66666666666667,89.0909090909091,14.15,342.32000732421875,0.022560355773842775,7,True,False,False,False,True,AI Scanner,"{'c': True, 'a': True, 'n': True, 's': True, 'l': False, 'i': True, 'm': True}",-1,False,Alphabet Inc.,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,3767368679424.0,18198699.0,21552930.0,True,81.21212121212122,73.93939393939394,False,False
36,ROST,8,Consumer Cyclical,Apparel Retail,Nasdaq 100,1.278743016914125,78.78787878787878,1.2861894631801105,1.4128065349878671,74.54545454545455,56.96969696969697,12.59,226.3699951171875,0.019698478987803754,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': True, 'n': True, 's': False, 'l': False, 'i': True, 'm': True}",-1,False,"Ross Stores, Inc.",Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,66879528960.0,1001525.0,2268890.0,False,80.60606060606061,88.48484848484848,False,False
37,COPX,8,unknown,unknown,Manual Tip,1.2785582933308934,78.18181818181819,1.4023287470716148,1.2849303347042347,93.33333333333333,88.48484848484848,17.35,82.37000274658203,0.03433549621899795,6,True,False,True,True,True,AlphaCharts,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,Global X Copper Miners ETF,Upward,"Strong bull trend, trending above MA50 & MA200.",2,AlphaCharts 2-22-2026,2026-02-24,True,0.0,2508045.0,4200980.0,False,87.27272727272727,81.81818181818183,False,False
38,MCHP,8,Technology,Semiconductors,Nasdaq 100,1.2562953833745887,77.57575757575758,1.139860326335159,1.0209326318349228,80.0,38.78787878787879,23.52,89.44000244140625,0.03426079153260065,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': False, 'i': True, 'm': True}",-1,False,Microchip Technology Incorporated,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,40390352896.0,11167786.0,7370320.0,False,70.3030303030303,46.666666666666664,False,False
39,SLV,6,unknown,unknown,Market Pulse,1.2541686766476166,76.96969696969697,1.365112701445275,1.388030014563096,96.36363636363636,83.03030303030303,18.38,68.79000091552734,0.037261459028640385,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,iShares Silver Trust,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,True,29019834368.0,16118877.0,68846860.0,True,84.84848484848484,85.45454545454545,False,False
40,ODFL,8,Industrials,Trucking,Nasdaq 100,1.239349099344831,76.36363636363637,1.228832045344676,1.1928370097274246,60.60606060606061,7.2727272727272725,20.59,219.97999572753906,0.03125933725865374,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': True, 'n': True, 's': False, 'l': False, 'i': True, 'm': True}",-1,False,"Old Dominion Freight Line, Inc.",Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,42674642944.0,1494772.0,1961490.0,False,78.18181818181819,71.51515151515152,False,False
41,TAN,8,unknown,unknown,Market Pulse,1.2125288126092741,75.75757575757575,1.1695025293432137,1.329669341908536,84.24242424242424,78.78787878787878,16.49,58.31999969482422,0.025891631761058964,6,True,False,True,True,True,AlphaCharts,"{'c': False, 'a': False, 'n': True, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,Invesco Solar ETF,Upward,"Strong bull trend, trending above MA50 & MA200.",2,AlphaCharts 2-22-2026,2026-02-24,True,0.0,903125.0,1652070.0,False,74.54545454545455,83.03030303030303,False,False
42,FANG,8,Energy,Oil & Gas E&P,Nasdaq 100,1.2106250117666724,75.15151515151514,1.1441687689303786,1.3734480618952842,55.757575757575765,22.424242424242426,20.63,194.7899932861328,0.03559509128321068,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': False, 'i': True, 'm': True}",-1,False,"Diamondback Energy, Inc.",Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,49878376448.0,1665308.0,2548720.0,False,71.51515151515152,84.24242424242424,False,False
43,CSX,8,Industrials,Railroads,Nasdaq 100,1.186713479447035,74.54545454545455,1.148647025621806,1.1647380735975632,56.36363636363636,51.515151515151516,13.31,45.40999984741211,0.0208575747182693,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': True, 'n': True, 's': True, 'l': False, 'i': True, 'm': True}",-1,False,CSX Corporation,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,False,79384477696.0,18113536.0,11745390.0,False,72.12121212121212,67.87878787878789,False,False
44,TGT,8,Consumer Defensive,Discount Stores,Manual Tip,1.186445352100922,73.93939393939394,1.1597368456114292,1.2355015597254873,30.909090909090907,12.121212121212121,17.54,129.25999450683594,0.025634942098911772,7,False,False,False,False,True,AlphaCharts,"{'c': False, 'a': True, 'n': True, 's': False, 'l': False, 'i': True, 'm': True}",-1,False,Target Corporation,Upward,"Strong bull trend, trending above MA50 & MA200.",2,AlphaCharts 2-22-2026,2026-02-24,False,52492185600.0,3076168.0,5796860.0,False,73.33333333333333,77.57575757575758,False,False
45,GDX,7,unknown,unknown,Market Pulse,1.1815078487985837,73.33333333333333,1.2537694634690502,1.2427888954947082,94.54545454545455,92.12121212121212,19.91,94.33999633789062,0.03588843042328804,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,VanEck Gold Miners ETF,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,True,0.0,16946434.0,21361030.0,True,79.39393939393939,78.18181818181819,False,False
