Rank,Ticker,Minervini,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,RMV,Close,ATR% (14),PTC,Contraction,Confirmed Breakout,Not Extended,Flip Setup,SPY Trend OK,Source,CANSLIM,DaysToEarnings,is_restricted,rs_1m_pct,Candidate High-Win,Candidate Flip
185,ELE,8,unknown,unknown,NASDAQ,1.7320315666261334,95,1.431589394225741,76,95,51.83,22.059999465942383,0.07492553379484782,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
186,EQX,8,Basic Materials,Gold,NYSE MKT,1.7289775313710014,94,1.8710460840219594,96,86,42.33,16.809999465942383,0.06301520965914964,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,96,False,False
187,B,8,Industrials,Specialty Industrial Machinery,NYSE,1.7263453686132213,94,1.988031952757012,96,89,33.3,47.959999084472656,0.04926724450112378,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,97,False,False
188,MRNA,8,Healthcare,Biotechnology,NASDAQ,1.7220094610396743,94,1.5616074300533207,13,2,49.31,49.869998931884766,0.06718180980436336,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,92,False,False
189,IDR,6,unknown,unknown,NYSE MKT,1.7192685879551584,94,2.005142372665185,98,99,55.97,38.40999984741211,0.08232416663861011,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,97,False,False
190,CNL,8,unknown,unknown,NYSE MKT,1.71783884303683,94,1.6869099535434318,88,99,44.24,17.420000076293945,0.07038707680428666,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
191,STRO,8,Healthcare,Biotechnology,NASDAQ,1.7169027217592796,94,1.292221878913145,6,1,77.24,18.420000076293945,0.10175276670207752,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,84,False,False
192,KGC,8,Basic Materials,Gold,NYSE,1.7108233393583974,94,2.0232054328226354,96,96,35.23,33.45000076293945,0.05447362318960525,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,97,False,False
193,WLDN,8,Industrials,Engineering & Construction,NASDAQ,1.7094843809336355,94,1.9771610892661622,95,100,44.91,119.0,0.06303122292618218,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,97,False,False
194,SIMO,8,Technology,Semiconductors,NASDAQ,1.7091362665074914,94,1.5932905468323466,84,90,46.69,134.8800048828125,0.06661105983055554,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,93,False,False
195,URGN,6,Healthcare,Biotechnology,NASDAQ,1.7061563066119851,94,1.2896232102719958,99,100,45.71,21.06999969482422,0.06475015478375562,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,84,False,False
196,VRT,8,Industrials,Electrical Equipment & Parts,NYSE,1.7032230194670501,94,1.2323046705912961,88,84,43.65,243.75,0.0652328144674336,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,81,False,False
197,NEM,8,Basic Materials,Gold,NYSE,1.7031055510074462,94,1.7799936642826535,93,93,33.48,122.12999725341797,0.0504965380275096,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,95,False,False
198,TENX,6,Healthcare,Biotechnology,NASDAQ,1.7026944611326724,94,2.027758390845642,91,59,46.36,12.260000228881836,0.06517129232779806,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,97,False,False
199,DFTX,8,unknown,unknown,NASDAQ,1.7007823666014914,94,1.6969095001245529,86,88,47.33,17.1299991607666,0.06873904429692153,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
200,NXTC,8,Healthcare,Biotechnology,NASDAQ,1.7005069938131692,94,1.598775541895174,93,1,53.57,13.729999542236328,0.06841118091735236,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,93,False,False
201,CCJ,8,Energy,Uranium,NYSE,1.7003501046237057,94,1.6703206445089038,86,93,37.47,121.3499984741211,0.05462946537501032,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,94,False,False
202,WF,8,Financial Services,Banks—Regional,NYSE,1.6932992848005437,94,1.2181539386771543,85,91,21.41,84.47000122070312,0.033173217639840144,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,79,False,False
203,IPGP,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.6911336137045232,94,1.0364686203442997,49,81,61.69,133.6199951171875,0.08778092068900938,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,56,False,False
204,IMNM,7,Healthcare,Biotechnology,NASDAQ,1.6892162289123995,94,1.956438673536577,97,24,42.47,21.5,0.06943521467950257,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,97,False,False
205,RAPP,8,unknown,unknown,NASDAQ,1.6873054298702035,94,1.4716239155282138,97,91,52.37,29.760000228881836,0.07320708794991217,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,90,False,False
206,TCMD,7,Healthcare,Medical Devices,NASDAQ,1.6844706819533286,94,1.9339472492398626,97,44,44.0,28.719999313354492,0.07629327827423123,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,96,False,False
207,FN,8,Technology,Electronic Components,NYSE,1.6814597290628774,94,1.4310844525335829,93,93,52.38,546.1300048828125,0.07365592809004895,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
208,PSIX,7,unknown,unknown,NASDAQ,1.6787422371890977,94,1.4000648078326523,72,99,65.32,88.08999633789062,0.09414884569135361,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
209,KEP,8,Utilities,Utilities—Regulated Electric,NYSE,1.6769531078350104,94,1.7860768030335639,94,92,20.48,22.450000762939453,0.03213490308059794,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
210,ERO,8,Basic Materials,Copper,NYSE,1.6765780999537037,94,1.7538705250360431,92,19,46.05,30.149999618530273,0.07254678564485569,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
211,BWAY,8,Healthcare,Medical Devices,NASDAQ,1.6698512245901602,94,1.7576927506445896,83,94,44.31,24.1200008392334,0.06501717918488051,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
212,NXE,8,Energy,Uranium,NYSE,1.6668234356357514,94,1.565048417415898,68,70,44.95,12.380000114440918,0.06206438331623722,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,93,False,False
213,AEO,7,Consumer Cyclical,Apparel Retail,NYSE,1.6655949559616552,94,1.6603128209985785,92,22,33.94,25.260000228881836,0.0498812329765064,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
214,SHIP,8,Industrials,Marine Shipping,NASDAQ,1.6632811679988668,94,1.227743588772142,85,62,35.08,13.8100004196167,0.04815349785719243,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,80,False,False
215,ORLA,8,Basic Materials,Gold,NYSE MKT,1.6613539960584083,94,1.690883432342872,92,95,42.93,18.690000534057617,0.061094559601260784,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,94,False,False
216,DNTH,8,unknown,unknown,NASDAQ,1.65892962896343,93,1.8352628865125578,97,72,46.93,49.560001373291016,0.0667156467976166,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,96,False,False
217,AA,8,Basic Materials,Aluminum,NYSE,1.6569385687861642,93,1.7306035626248668,64,28,37.58,60.4900016784668,0.05866847564555549,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
218,PLAB,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.655100276864411,93,1.5117082828566495,34,70,42.9,38.0,0.06114660707631506,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
219,FSM,8,Basic Materials,Silver,NYSE,1.654290366268241,93,1.5935479465318563,90,91,46.22,12.270000457763672,0.060891836348294245,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,93,False,False
220,CGON,8,unknown,unknown,NASDAQ,1.651039319904811,93,1.6431644741913038,93,17,35.56,57.630001068115234,0.047619044467004455,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
221,SITM,8,Technology,Semiconductors,NASDAQ,1.6449992444083092,93,1.5237155630118664,85,87,56.99,406.9700012207031,0.08157725505184295,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
222,IONS,8,Healthcare,Biotechnology,NASDAQ,1.6444547346163914,93,1.668467256528204,98,71,20.67,83.1500015258789,0.031062593292301467,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,94,False,False
223,PPIH,8,Industrials,Building Products & Equipment,NASDAQ,1.640921045569917,93,1.3887580031247855,85,99,36.79,33.81999969482422,0.051723401574315944,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
224,IESC,8,Industrials,Engineering & Construction,NASDAQ,1.6404735196152325,93,1.4164495653892,89,94,51.3,519.6699829101562,0.0639966601627979,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
225,BTU,8,Energy,Thermal Coal,NYSE,1.6371567839569123,93,1.7910967882164965,93,39,42.14,33.529998779296875,0.06485662517258861,5,False,False,True,True,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
226,CALY,8,unknown,unknown,NYSE,1.6328854684834788,93,1.6125221286687124,84,84,33.24,14.600000381469727,0.05577299547135352,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,93,False,False
227,GHM,8,Industrials,Specialty Industrial Machinery,NYSE,1.6305998836657611,93,1.4096375126438332,84,84,41.43,81.01000213623047,0.06350186926013603,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
228,ZIM,8,Industrials,Marine Shipping,NYSE,1.630461294956125,93,1.409609688989299,57,14,32.09,29.270000457763672,0.05179121249338004,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
229,PRIM,8,Industrials,Engineering & Construction,NYSE,1.629215294451036,93,1.4546087329282982,87,95,36.92,169.36000061035156,0.050387172207195435,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,90,False,False
230,NXT,8,unknown,unknown,NASDAQ,1.629027333053408,93,1.616181003694634,95,91,44.08,119.33999633789062,0.06371412705852922,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,93,False,False
231,CAT,8,Industrials,Farm & Heavy Construction Machinery,NYSE,1.62395890379352,93,1.3951945107251258,91,76,25.32,759.739990234375,0.03773471860164213,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
232,FIVE,8,Consumer Cyclical,Specialty Retail,NASDAQ,1.623395605447648,93,1.5002762436125123,90,93,27.45,220.08999633789062,0.038383650273061246,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
233,ALNT,8,unknown,unknown,NASDAQ,1.62226588589443,93,1.6775287353645107,93,97,34.73,68.37000274658203,0.0497712002714629,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
234,HII,8,Industrials,Aerospace & Defense,NYSE,1.621747774352326,93,1.5509293221833749,89,83,30.68,437.57000732421875,0.045453948107673864,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
235,ONTO,8,Technology,Semiconductors,NYSE,1.619630257669665,93,1.4833540143724955,58,9,42.69,216.41000366210938,0.060278430615637084,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
236,MTSI,8,Technology,Semiconductors,NASDAQ,1.619445322055615,93,1.544407236103386,84,61,41.16,243.58999633789062,0.05622151041047059,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
237,RAIL,8,Industrials,Railroads,NASDAQ,1.613932457621705,93,1.1016683432920933,25,56,43.96,13.899999618530273,0.060431652610212556,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,67,False,False
238,SMTC,8,Technology,Semiconductors,NASDAQ,1.6077938306981674,93,1.392944343985409,88,92,48.23,86.7699966430664,0.0681110866214475,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
239,CAMT,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.6076881029203358,93,1.3317021876795045,80,73,43.43,148.10000610351562,0.0660219972059947,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
240,FTI,8,Energy,Oil & Gas Equipment & Services,NYSE,1.6074586595154103,93,1.45074030012694,90,79,23.77,63.4900016784668,0.03422361359430933,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,90,False,False
241,LIND,8,Consumer Cyclical,Travel Services,NASDAQ,1.6063987520716538,93,1.2874706523631045,30,85,28.6,20.850000381469727,0.039773889998586644,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,84,False,False
242,UI,8,Technology,Communication Equipment,NYSE,1.603931219280021,93,1.0706273923733818,85,95,43.3,750.3200073242188,0.0556200096922293,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,62,False,False
243,KRMN,6,unknown,unknown,NYSE,1.601422726321264,93,2.2309024587991724,93,96,58.88,81.62000274658203,0.09452251848422868,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,98,False,False
244,ESLT,8,Industrials,Aerospace & Defense,NASDAQ,1.6008998469418714,93,1.562791564943571,86,95,24.5,724.72998046875,0.0348277611475718,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
245,MIRM,8,Healthcare,Biotechnology,NASDAQ,1.5954692660780982,93,1.6015106407258792,85,95,23.94,105.16000366210938,0.03374041884599266,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,93,False,False
246,ASML,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.5953900025336065,93,1.536549606050807,87,36,23.6,1469.5899658203125,0.034076499331329974,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
247,NVMI,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.5946866221922478,92,1.57061634566845,83,84,38.53,441.239990234375,0.05503160245329447,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,93,False,False
248,CODA,8,Industrials,Aerospace & Defense,NASDAQ,1.5937858571057253,92,1.1988546076205648,42,34,52.11,13.454999923706055,0.06961617506983842,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,78,False,False
249,ECO,8,unknown,unknown,NYSE,1.592730783188679,92,1.2834887406956696,94,66,22.5,49.20000076293945,0.033604824063428976,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,84,False,False
250,PAHC,8,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,1.592674274391135,92,1.3765820179917667,94,95,34.74,52.79999923706055,0.05113771541389863,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
251,ALGT,8,Industrials,Airlines,NASDAQ,1.5890158378068666,92,1.3105221799686615,43,42,44.47,107.62000274658203,0.06739984126071534,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
252,WVE,6,Healthcare,Biotechnology,NASDAQ,1.5877294404263642,92,1.5655111455614636,7,85,40.07,13.489999771118164,0.059091390642599564,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,93,False,False
253,KMT,8,Industrials,Tools & Accessories,NYSE,1.5876813786224833,92,1.4043689845940897,78,17,28.95,39.59000015258789,0.04432028756996678,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
254,CLMT,8,Energy,Oil & Gas E&P,NASDAQ,1.5837293797347978,92,1.1836729580023921,72,30,30.41,28.139999389648438,0.0430500592945494,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,77,False,False
255,PRPO,8,Healthcare,Diagnostics & Research,NASDAQ,1.5807368491699445,92,1.8862547870489945,99,98,46.5,25.360000610351562,0.06382378179175759,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,96,False,False
256,AEM,8,Basic Materials,Gold,NYSE,1.5778913175631406,92,1.5218776845181368,91,90,31.3,228.25999450683594,0.042185598360284154,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,92,False,False
257,DOCN,8,Technology,Software—Infrastructure,NYSE,1.571487630639529,92,1.4274941617229704,87,24,48.87,63.630001068115234,0.07271838374959717,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
258,TEVA,8,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE,1.569270522850932,92,1.5918199850855732,89,45,22.2,34.220001220703125,0.031038630202362083,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,93,False,False
259,DY,8,Industrials,Engineering & Construction,NYSE,1.5666693619756855,92,1.4959390061397415,93,85,36.67,429.7300109863281,0.052978448733222425,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
260,FOLD,8,Healthcare,Biotechnology,NASDAQ,1.5666645841163025,92,1.631205686880887,81,22,1.76,14.34000015258789,0.0026399667629588264,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,94,False,False
261,RILYG,8,unknown,unknown,NASDAQ,1.566210920477598,92,1.52410845704155,87,97,9.64,22.950000762939453,0.013373808144598038,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
262,LYEL,6,Healthcare,Biotechnology,NASDAQ,1.5659159034238441,92,1.8478207377633524,95,9,77.14,21.399999618530273,0.1253971929455449,3,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,96,False,False
263,ORN,8,Industrials,Engineering & Construction,NYSE,1.5644823895060718,92,1.4364045063999913,75,22,41.21,13.890000343322754,0.05985807859180511,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,90,False,False
264,TIGO,8,Communication Services,Telecom Services,NASDAQ,1.564448273047407,92,1.5190345056091972,94,95,22.62,66.08000183105469,0.034374997629009356,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
265,WWD,8,Industrials,Aerospace & Defense,NASDAQ,1.5590476161846563,92,1.3629230254181046,82,84,24.21,394.0299987792969,0.04206367116877581,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,87,False,False
266,PKST,8,unknown,unknown,NYSE,1.5581026220346974,92,1.0256298724188013,70,44,5.39,20.829999923706055,0.022944252349877462,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,54,False,False
267,LUNR,8,unknown,unknown,NASDAQ,1.5575910410842115,92,1.5607704227279877,9,13,77.6,17.549999237060547,0.11316648097251589,5,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
268,GILT,6,Technology,Communication Equipment,NASDAQ,1.5568920998660603,92,1.87128409738201,92,96,54.65,14.789999961853027,0.09866706396802044,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,96,False,False
269,VPG,8,Technology,Scientific & Technical Instruments,NYSE,1.5548263720195195,92,1.5670833835253695,79,68,45.6,47.849998474121094,0.07647411375622358,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,93,False,False
270,THR,8,Industrials,Specialty Industrial Machinery,NYSE,1.5526797902384615,92,1.410018059929681,79,16,34.45,51.02000045776367,0.05028840997375951,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
271,GH,7,Healthcare,Diagnostics & Research,NASDAQ,1.5520319037839765,92,1.966778726576326,99,96,45.15,103.0999984741211,0.06709158775884826,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,97,False,False
272,WFRD,8,Energy,Oil & Gas Equipment & Services,NASDAQ,1.5492254762598159,92,1.354495395071731,80,50,24.5,104.44000244140625,0.03628330217599848,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,87,False,False
273,HLIO,8,Industrials,Specialty Industrial Machinery,NYSE,1.5484394824437477,92,1.4659123565488967,76,91,22.81,74.2300033569336,0.03311137401702412,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,90,False,False
274,FRO,8,Energy,Oil & Gas Midstream,NYSE,1.5447771888254571,92,1.1823216330732527,89,64,21.33,34.720001220703125,0.03129113465893431,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,76,False,False
275,RCAT,7,Technology,Software—Application,NASDAQ,1.5437758905790786,92,1.8730178245664806,16,95,82.81,12.470000267028809,0.11688049827400684,6,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,96,False,False
276,TWST,7,Healthcare,Diagnostics & Research,NASDAQ,1.5430810647659279,92,1.1326135702774272,20,3,47.16,48.59000015258789,0.07573575413911139,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,71,False,False
277,EXAS,8,Healthcare,Diagnostics & Research,NASDAQ,1.5365950509761772,92,1.6962393176857051,98,9,2.22,103.43000030517578,0.003301074331415835,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
278,ATNI,8,Communication Services,Telecom Services,NASDAQ,1.536137393013846,91,1.36382418305592,82,20,33.93,28.020000457763672,0.048970115385157706,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,87,False,False
279,ENTG,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.5328881363785123,91,1.2011731998908919,13,22,40.52,134.49000549316406,0.05653100473553581,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,78,False,False
