Rank,Ticker,Minervini,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,RMV,Close,ATR% (14),PTC,Contraction,Confirmed Breakout,Not Extended,Flip Setup,SPY Trend OK,Source,CANSLIM,DaysToEarnings,is_restricted,rs_1m_pct,Candidate High-Win,Candidate Flip
186,KRYS,7,Healthcare,Biotechnology,NASDAQ,1.4183902007591165,88,1.5489869646960177,89,21,33.05,261.79998779296875,0.05156963455206817,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,92,False,False
187,SPHR,8,unknown,unknown,NYSE,2.0282464180602693,97,2.000604079017067,96,55,33.11,114.23999786376953,0.050443294944824794,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,97,False,False
188,DAKT,8,Technology,Computer Hardware,NASDAQ,1.5133130016374312,91,1.1625469855700865,70,68,33.17,27.729999542236328,0.04453659622443815,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,74,False,False
189,TFPM,8,unknown,unknown,NYSE,1.4254064288075936,89,1.5218641944445221,90,91,33.24,37.709999084472656,0.048016818368699164,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
190,CALY,8,unknown,unknown,NYSE,1.6328855100441337,93,1.6125220952421813,84,84,33.24,14.600000381469727,0.05577299547135352,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,93,False,False
191,B,8,Industrials,Specialty Industrial Machinery,NYSE,1.7263454144290675,94,1.9880318962666692,96,89,33.3,47.959999084472656,0.04926724450112378,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,97,False,False
192,IBP,8,Industrials,Building Products & Equipment,NYSE,1.4288777379220075,89,1.278100411162232,82,90,33.39,325.42999267578125,0.049872484504492755,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,84,False,False
193,NEM,8,Basic Materials,Gold,NYSE,1.703105556074549,94,1.7799935863407732,93,93,33.48,122.12999725341797,0.0504965380275096,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,95,False,False
194,RGLD,8,Basic Materials,Gold,NASDAQ,1.4825958847912932,90,1.5595874702212686,68,62,33.55,285.5400085449219,0.04686358828646471,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,92,False,False
195,MAMA,8,unknown,unknown,NASDAQ,1.7407290226305736,95,1.5360489825097652,87,35,33.73,15.890000343322754,0.046763461535378234,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
196,DRD,8,Basic Materials,Gold,NYSE,1.8045244735440498,95,2.090542307147945,97,94,33.79,35.84000015258789,0.0559231644130105,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,98,False,False
197,VISN,8,unknown,unknown,NASDAQ,1.8389374787243038,96,2.141499937463152,99,100,33.82,18.969999313354492,0.047895157613808095,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,98,False,False
198,BKTI,8,Technology,Communication Equipment,NYSE MKT,1.5024015894337794,91,1.6262559762245268,90,98,33.87,85.58999633789062,0.04736868840218393,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
199,ENLT,8,unknown,unknown,NASDAQ,2.541784167687152,99,2.0979110978998663,96,94,33.88,70.05000305175781,0.059105750047322936,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,98,False,False
200,ATNI,8,Communication Services,Telecom Services,NASDAQ,1.5361374622277757,91,1.3638241539081042,82,20,33.93,28.020000457763672,0.048970115385157706,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,87,False,False
201,AEO,7,Consumer Cyclical,Apparel Retail,NYSE,1.6655950209947303,94,1.6603128263809184,92,22,33.94,25.260000228881836,0.0498812329765064,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
202,TPC,8,Industrials,Engineering & Construction,NYSE,1.8978935535909065,96,1.8246786074595847,95,98,34.09,86.9000015258789,0.047862898515922875,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
203,AXGN,8,Healthcare,Medical Devices,NASDAQ,1.7971977173575817,95,1.7393026015563442,96,79,34.4,35.29999923706055,0.05006073180344981,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
204,THR,8,Industrials,Specialty Industrial Machinery,NYSE,1.552679821260402,92,1.410018034352165,79,16,34.45,51.02000045776367,0.05028840997375951,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
205,ELA,8,Consumer Cyclical,Specialty Retail,NYSE MKT,1.5101825178602206,91,1.7779792555316485,93,80,34.46,13.239999771118164,0.04456194068487276,5,True,False,True,True,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
206,RRX,8,Industrials,Specialty Industrial Machinery,NYSE,1.4577173594464505,90,1.0382089623302588,27,43,34.56,215.36000061035156,0.05196614555379818,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,56,False,False
207,SKYT,8,Technology,Semiconductors,NASDAQ,2.2062861811529855,98,2.6680224053522084,90,86,34.56,28.139999389648438,0.052860709283499216,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,99,False,False
208,ALNT,8,unknown,unknown,NASDAQ,1.6222659339989334,93,1.6775287627366315,93,97,34.73,68.37000274658203,0.0497712002714629,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
209,PAHC,8,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,1.5926743150428806,92,1.3765819835677755,94,95,34.74,52.79999923706055,0.05113771541389863,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
210,BWA,8,Consumer Cyclical,Auto Parts,NYSE,1.4375699944944116,89,1.2124214560372577,78,84,34.86,58.91999816894531,0.05121958217243298,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,79,False,False
211,FET,8,Energy,Oil & Gas Equipment & Services,NYSE,2.392372169269137,99,1.8333304089141056,94,94,35.02,57.86000061035156,0.045145917867087895,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,96,False,False
212,AMAT,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.8114894271896131,96,1.5029100193753306,88,28,35.03,375.3800048828125,0.05032423663316252,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
213,OMER,6,Healthcare,Biotechnology,NASDAQ,1.9223284707509007,96,1.7226918315624582,97,16,35.07,12.039999961853027,0.04947794308472114,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,95,False,False
214,SHIP,8,Industrials,Marine Shipping,NASDAQ,1.6632811776475134,94,1.2277435461063626,85,62,35.08,13.8100004196167,0.04815349785719243,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,80,False,False
215,MEC,8,Industrials,Metal Fabrication,NYSE,1.3437365761306512,85,1.103067212800044,47,11,35.08,22.1200008392334,0.04968676874988982,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,67,False,False
216,CSTM,8,Basic Materials,Aluminum,NYSE,1.7646005715073367,95,1.6513309087519958,78,64,35.09,25.440000534057617,0.05615453610777008,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
217,KYMR,8,Healthcare,Biotechnology,NASDAQ,1.7880474389150494,95,1.4468944770305001,96,71,35.11,87.4000015258789,0.048139913615751706,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,90,False,False
218,PLPC,8,Industrials,Electrical Equipment & Parts,NASDAQ,1.4411981177314486,89,1.3857988150579907,80,91,35.14,262.6199951171875,0.05443223697766241,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
219,COGT,7,Healthcare,Biotechnology,NASDAQ,3.055854382095795,100,3.824207969722318,100,96,35.19,37.34000015258789,0.05190336506998571,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,100,False,False
220,KGC,8,Basic Materials,Gold,NYSE,1.7108233799597148,94,2.0232054258106866,96,96,35.23,33.45000076293945,0.05447362318960525,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,97,False,False
221,GNRC,7,Industrials,Specialty Industrial Machinery,NYSE,1.4192106739448374,88,1.0172029020519675,23,85,35.41,229.19000244140625,0.04871504339890105,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,53,False,False
222,AU,8,Basic Materials,Gold,NYSE,2.0412028297652696,97,2.062999895680732,98,96,35.44,114.25,0.05114724629370262,7,True,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,98,False,False
223,CGON,8,unknown,unknown,NASDAQ,1.6510393588214956,93,1.643164441436432,93,17,35.56,57.630001068115234,0.047619044467004455,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
224,LINC,8,Consumer Defensive,Education & Training Services,NASDAQ,1.3416680481239873,85,1.2357687893490492,63,47,35.78,29.989999771118164,0.049897596192840156,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,81,False,False
225,ATRO,8,Industrials,Aerospace & Defense,NASDAQ,2.1686195982005785,98,2.361457028425983,96,95,35.79,78.25,0.05279780587666876,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,98,False,False
226,BVN,8,Basic Materials,Other Precious Metals & Mining,NYSE,1.9522699424672911,97,1.8793867816645775,93,90,35.84,38.40999984741211,0.054766224264218635,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,96,False,False
227,ESI,8,Basic Materials,Specialty Chemicals,NYSE,1.3383490533460156,85,1.1001291132549575,35,47,35.89,35.439998626708984,0.04774669754119471,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,67,False,False
228,SII,8,Financial Services,Asset Management,NYSE,2.066180250310163,97,1.8341912867734271,93,87,35.95,143.97999572753906,0.046390377899926616,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,96,False,False
229,VERA,7,Healthcare,Biotechnology,NASDAQ,1.4893945768474104,90,1.6236542434973513,72,7,36.04,41.7599983215332,0.054229952262386874,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,94,False,False
230,ALB,8,Basic Materials,Specialty Chemicals,NYSE,1.7820200719124983,95,2.1130731640132927,92,72,36.05,168.4199981689453,0.057297262204808456,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,98,False,False
231,FTAI,8,Industrials,Rental & Leasing Services,NASDAQ,1.8194953675513397,96,2.1871862572928054,67,75,36.05,289.739990234375,0.05299528358667096,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,98,False,False
232,CECO,8,unknown,unknown,NASDAQ,1.9602873689097162,97,1.8699924838331532,92,95,36.11,78.77999877929688,0.04973162781835616,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,96,False,False
233,QXO,8,unknown,unknown,NYSE,1.4420614585587128,89,1.307980901168079,46,86,36.12,25.540000915527344,0.05562700792764819,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
234,VSEC,8,Industrials,Aerospace & Defense,NASDAQ,1.4601510531618334,90,1.428689929776205,84,89,36.16,227.77999877929688,0.052999128279729094,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
235,ENTA,7,Healthcare,Biotechnology,NASDAQ,1.3885181968568276,87,1.5731498397304577,94,64,36.24,13.510000228881836,0.0545997646682358,3,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,93,False,False
236,TEX,8,Industrials,Farm & Heavy Construction Machinery,NYSE,1.3805017299897298,87,1.1724449394824452,21,57,36.34,68.16999816894531,0.057367100017481465,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,75,False,False
237,ASA,8,Financial Services,Asset Management,NYSE,1.8570871831584785,96,1.9472721626005236,94,92,36.5,72.66000366210938,0.0528390520339021,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,97,False,False
238,NESR,8,Energy,Oil & Gas Equipment & Services,NASDAQ,2.3006550192427753,98,2.1129736926076825,95,74,36.64,24.399999618530273,0.0495726003513028,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,98,False,False
239,RCUS,6,Healthcare,Biotechnology,NYSE,1.3713367292668952,87,1.6959665951843315,98,19,36.66,18.989999771118164,0.05706010779784194,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,94,False,False
240,DY,8,Industrials,Engineering & Construction,NYSE,1.566669395923793,92,1.495938971136771,93,85,36.67,429.7300109863281,0.052978448733222425,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
241,NBR,8,Energy,Oil & Gas Drilling,NYSE,1.9016878039510177,96,1.4961996076205195,81,18,36.73,78.19000244140625,0.05207095059300548,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,91,False,False
242,PPIH,8,Industrials,Building Products & Equipment,NASDAQ,1.640921092683695,93,1.3887579705125335,85,99,36.79,33.81999969482422,0.051723401574315944,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
243,OR,8,Basic Materials,Gold,NYSE,1.4639449841292647,90,1.5228912082857684,88,92,36.8,43.68000030517578,0.050470954666160965,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,92,False,False
244,BBLGW,8,Healthcare,Medical Devices,NASDAQ,1.9373503042996187,97,1.0438314660272394,75,1,36.82,31.950000762939453,0.06894701625269085,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,57,False,False
245,MLYS,5,unknown,unknown,NASDAQ,1.396063032752769,88,1.73112095112743,100,75,36.87,27.8799991607666,0.057529725627656354,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
246,PRIM,8,Industrials,Engineering & Construction,NYSE,1.6292153843448964,93,1.454608675766476,87,95,36.92,169.36000061035156,0.050387172207195435,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,90,False,False
247,HROW,8,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,1.3812926095362608,87,1.1945857365681953,74,73,36.94,52.0,0.05244507108415876,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,78,False,False
248,LRCX,8,Technology,Semiconductor Equipment & Materials,NASDAQ,2.0747048084068127,97,1.9980115279369377,95,85,36.95,244.9199981689453,0.05147161064109815,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,97,False,False
249,INTG,6,Consumer Cyclical,Lodging,NASDAQ,1.455277398717182,90,1.4161844116187987,99,64,37.05,27.75,0.05773486379184011,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
250,ALGM,8,Technology,Semiconductors,NASDAQ,1.3685701200320335,86,1.1471737323137314,26,85,37.06,38.93000030517578,0.05877032364607505,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,73,False,False
251,MPWR,8,Technology,Semiconductors,NASDAQ,1.3996072086496407,88,1.278446081364896,82,81,37.11,1204.0999755859375,0.05372716645191964,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,84,False,False
252,LE,8,Consumer Cyclical,Specialty Retail,NASDAQ,1.4203014552941506,88,1.0654415920607614,74,83,37.15,18.920000076293945,0.05095516991928606,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,61,False,False
253,MYRG,8,Industrials,Engineering & Construction,NASDAQ,1.4578565328487063,90,1.3320596396174937,85,89,37.18,281.010009765625,0.05111662741980105,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
254,CCJ,8,Energy,Uranium,NYSE,1.7003501458888752,94,1.6703206060955327,86,93,37.47,121.3499984741211,0.05462946537501032,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,94,False,False
255,AA,8,Basic Materials,Aluminum,NYSE,1.6569386069041518,93,1.730603533408908,64,28,37.58,60.4900016784668,0.05866847564555549,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
256,XPO,8,Industrials,Integrated Freight & Logistics,NYSE,1.5046252041780324,91,1.0634769643873363,43,45,37.66,209.8699951171875,0.053492324540903725,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,60,False,False
257,LIVE,5,Consumer Cyclical,Specialty Retail,NASDAQ,1.3457504269757252,85,1.3725259474799296,5,92,37.67,17.34000015258789,0.06360191299303539,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
258,ECG,8,unknown,unknown,NYSE,1.4615402163322007,90,1.3054856964767534,85,94,37.73,108.16000366210938,0.051788352912207264,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,85,False,False
259,GFI,8,Basic Materials,Gold,NYSE,1.752614918588487,95,1.8330739551884616,96,97,37.98,54.09000015258789,0.058407933586970114,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,96,False,False
260,OII,8,Energy,Oil & Gas Equipment & Services,NYSE,1.4029158630472582,88,1.1040003855764007,54,53,38.03,34.790000915527344,0.055927391367753695,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,67,False,False
261,SCCO,8,Basic Materials,Copper,NYSE,1.796940600699609,95,1.5273427320245092,86,42,38.09,201.00999450683594,0.060194905609072896,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,92,False,False
262,KLIC,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.798173988818719,95,1.4524193527213067,61,30,38.1,70.8499984741211,0.05461236713881023,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,90,False,False
263,CELC,7,Healthcare,Diagnostics & Research,NASDAQ,3.8614594661709525,100,5.306972138650144,100,100,38.16,104.79000091552734,0.056299679718950224,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,100,False,False
264,FIX,8,Industrials,Engineering & Construction,NYSE,2.1884358909626687,98,1.7727490594257371,95,96,38.2,1462.22998046875,0.05204085823804942,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
265,CGAU,8,Basic Materials,Gold,NYSE,2.0565351791221724,97,2.027946379988427,95,73,38.23,19.049999237060547,0.055455580859413135,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,97,False,False
266,STRT,8,Consumer Cyclical,Auto Parts,NASDAQ,1.3765639763827524,87,1.4281980800540701,84,89,38.26,89.80000305175781,0.05692808593159358,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,89,False,False
267,SATS,7,Technology,Communication Equipment,NASDAQ,2.8631332364292494,99,3.176742080102308,98,100,38.32,110.36000061035156,0.05623802055591079,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,100,False,False
268,SNCY,8,Industrials,Airlines,NASDAQ,1.5189668277504897,91,1.3550217358133934,21,38,38.39,20.479999542236328,0.05660924654857833,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,87,False,False
269,NVMI,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.5946866646058473,92,1.5706163138468145,83,84,38.53,441.239990234375,0.05503160245329447,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,93,False,False
270,LSCC,8,Technology,Semiconductors,NASDAQ,1.4688339453341948,90,1.3350761859403235,73,84,38.59,97.76000213623047,0.06112638054081671,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
271,TAYD,8,Industrials,Specialty Industrial Machinery,NASDAQ,1.9834657017305033,97,1.6770642325850822,73,73,38.86,89.94999694824219,0.05591202547472671,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,94,False,False
272,XPRO,8,Energy,Oil & Gas Equipment & Services,NYSE,1.4064311825906384,88,1.297426411674183,79,61,39.45,17.790000915527344,0.05412351506950848,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,85,False,False
273,ARCB,8,Industrials,Trucking,NASDAQ,1.417745420325466,88,1.0639149214359593,11,16,39.55,105.08999633789062,0.053905903675434304,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,61,False,False
274,EWTX,8,Healthcare,Biotechnology,NASDAQ,1.3964547011946156,88,1.6461876577231183,84,4,39.55,29.309999465942383,0.06003071522079576,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,94,False,False
275,HBM,8,Basic Materials,Copper,NYSE,2.093955747550406,97,2.0644174347314177,94,89,39.62,24.979999542236328,0.06459453984302584,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,98,False,False
276,NBTX,8,Healthcare,Biotechnology,NASDAQ,3.1441321558589865,100,3.133892857427193,100,99,39.7,24.780000686645508,0.06596621032917553,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,99,False,False
277,VSCO,8,Consumer Cyclical,Apparel Retail,NYSE,2.1314535821140668,98,2.1345218667841093,91,13,39.7,64.37000274658203,0.05541733720952185,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,98,False,False
278,PACS,8,unknown,unknown,NYSE,2.6549457811307495,99,2.6946338325231647,98,8,39.82,38.68000030517578,0.05824716944421316,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,99,False,False
279,SBSW,7,Basic Materials,Gold,NYSE,2.096776590538113,97,2.4293730570297045,98,94,39.91,15.9399995803833,0.06954651332071003,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,99,False,False
