Rank,Ticker,Minervini,Sector,Industry,Universe,Relative Strength,Percentile,RS_1W,1 Month Ago,3 Months Ago,6 Months Ago,RMV,Close,ATR% (14),PTC,Contraction,Confirmed Breakout,Not Extended,Flip Setup,SPY Trend OK,Source,CANSLIM,DaysToEarnings,is_restricted,Name,Commentary,Commentary_Text,Stage,label,date,rs_1w_pct,rs_1m_pct,Candidate High-Win,Candidate Flip
36,SHG,8,Financial Services,Banks - Regional,NYSE,1.487020432496251,90,1.4681888006585402,1.1829894133833894,85,77,17.22,71.72000122070312,0.030893956402366394,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,SHG,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,75,False,False
37,XLK,7,n/a,Index/ETF,Market Pulse,0.9974853825560821,39,0.9881106165962634,1.0331069833336561,68,68,17.31,140.8800048828125,0.026167137332686524,3,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': False, 'm': True}",-1,False,State Street Technology Select Sector SPDR ETF,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,36,53,False,False
38,MSFT,3,Technology,Software - Infrastructure,NASDAQ,0.7752233352125747,10,0.7861863736357224,0.8618044091407291,53,71,17.4,397.2300109863281,0.026284763524367646,2,True,False,True,False,True,Weekly Analysis,"{'c': True, 'a': True, 'n': False, 's': False, 'l': False, 'i': False, 'm': True}",64,False,Microsoft Corporation,Downward,"Bearish posture, trading below major MAs.",1,Tech Giants Watch,2026-02-21,12,19,False,False
39,ITB,7,unknown,unknown,Market Pulse,1.0472428968859715,48,1.0518104283337228,0.9529766554170322,30,52,17.84,110.91000366210938,0.026920164953799498,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': False, 'm': True}",-1,False,ITB,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,50,36,False,False
40,KEN,8,Utilities,Utilities - Independent Power Producers,NYSE,1.7641289711583228,94,1.7875222070939336,1.621650520569434,94,95,18.02,80.87000274658203,0.032693556239393406,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,KEN,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,93,False,False
41,AAPL,7,Technology,Consumer Electronics,NASDAQ,1.0033715357388755,40,1.0010413133344924,0.9666053423270408,77,45,18.32,264.5799865722656,0.02703641244870787,4,False,False,True,False,True,Weekly Analysis,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': False, 'm': True}",65,False,Apple Inc.,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,Tech Giants Watch,2026-02-21,39,40,False,False
42,FDX,8,unknown,unknown,NYSE,1.4548473677111873,89,1.387038542185405,1.1797720692023679,68,16,18.75,388.4800109863281,0.027340976635866477,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,FDX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,75,False,False
43,MYE,8,Consumer Cyclical,Packaging & Containers,NYSE,1.4390792478217416,88,1.3767939239319607,1.3544165550394387,86,87,18.78,22.579999923706055,0.029355924952407696,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,MYE,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,86,False,False
44,KB,8,Financial Services,Banks - Regional,NYSE,1.4587643573928275,89,1.3984265451613644,1.1464978442786078,77,73,18.82,117.66000366210938,0.03095481162801133,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,KB,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,88,71,False,False
45,KF,8,Financial Services,Asset Management,NYSE,1.8248888626831403,95,1.7465032682161925,1.5489928617096784,90,80,19.6,51.939998626708984,0.029704592408588564,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,KF,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,91,False,False
46,AMRX,8,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,1.4181738638238581,87,1.453069960106446,1.3781079947180443,89,71,19.65,14.5,0.029044329826467728,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,AMRX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,87,False,False
47,QCOM,4,Technology,Semiconductors,NASDAQ,0.8113187613882757,12,0.7847877297300396,0.8870135896408169,55,41,20.16,142.8800048828125,0.035924251197104566,2,False,False,True,False,True,memory,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': False, 'm': True}",64,False,QUALCOMM Incorporated,Downward,"Bearish posture, trading below major MAs.",1,Test,2026-02-23,11,23,False,False
48,BLFY,8,Financial Services,Banks - Regional,NASDAQ,1.5181085671145618,90,1.4580822182725173,1.3401150151308863,12,21,20.16,14.369999885559082,0.029133115159118414,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,BLFY,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,86,False,False
49,KEP,8,Utilities,Utilities - Regulated Electric,NYSE,1.6769531078350104,93,1.7278646724922408,1.7860768030335639,93,91,20.48,22.450000762939453,0.03213490308059794,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,KEP,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,95,False,False
