Rank,Ticker,Minervini,Sector,Industry,Universe,Relative Strength,Percentile,RS_1W,1 Month Ago,3 Months Ago,6 Months Ago,RMV,Close,ATR% (14),PTC,Contraction,Confirmed Breakout,Not Extended,Flip Setup,SPY Trend OK,Source,CANSLIM,DaysToEarnings,is_restricted,Name,Commentary,Commentary_Text,Stage,label,date,rs_1w_pct,rs_1m_pct,Candidate High-Win,Candidate Flip
250,NVMI,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.5946867039672485,92,1.574559532005542,1.5706163138468145,82,83,38.53,441.239990234375,0.05503160245329447,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,NVMI,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,92,92,False,False
251,CODA,8,Industrials,Aerospace & Defense,NASDAQ,1.5937859235809828,92,1.5483454219699833,1.1988545848438448,43,35,52.11,13.454999923706055,0.06961617506983842,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,CODA,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,77,False,False
252,ECO,8,Industrials,Marine Shipping,NYSE,1.592730867552935,92,1.3713167623411655,1.2834887109640993,93,65,22.5,49.20000076293945,0.033604824063428976,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,ECO,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,83,False,False
253,PAHC,8,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,1.5926743672385815,92,1.5214778730086063,1.3765819534592971,93,94,34.74,52.79999923706055,0.05113771541389863,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,PAHC,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,87,False,False
254,ALGT,8,Industrials,Airlines,NASDAQ,1.589015899942003,92,1.5337232831555188,1.3105221646271592,44,41,44.47,107.62000274658203,0.06739984126071534,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ALGT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,84,False,False
255,WVE,6,Healthcare,Biotechnology,NASDAQ,1.587729516125781,92,1.5562976292708404,1.5655111245617708,8,84,40.07,13.489999771118164,0.059091390642599564,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,WVE,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,92,92,False,False
256,KMT,8,Industrials,Tools & Accessories,NYSE,1.5876814713944192,92,1.5610220117000662,1.4043689695795885,77,18,28.95,39.59000015258789,0.04432028756996678,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,KMT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,92,88,False,False
257,CLMT,8,Basic Materials,Specialty Chemicals,NASDAQ,1.583729450462472,92,1.4863213900383685,1.1836729348853239,70,31,30.41,28.139999389648438,0.0430500592945494,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,CLMT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,75,False,False
258,PRPO,8,Healthcare,Diagnostics & Research,NASDAQ,1.5807369554938457,92,1.8137754787423117,1.886254722191089,99,98,46.5,25.360000610351562,0.06382378179175759,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,PRPO,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,96,False,False
259,AEM,8,Basic Materials,Gold,NYSE,1.577891400018152,92,1.47115836310658,1.5218776415463178,90,90,31.3,228.25999450683594,0.042185598360284154,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,AEM,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,91,False,False
260,DOCN,8,Technology,Software - Infrastructure,NYSE,1.5714876975416598,92,1.516464406263989,1.427494136584155,86,25,48.87,63.630001068115234,0.07271838374959717,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,DOCN,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,88,False,False
261,TEVA,8,Healthcare,Drug Manufacturers - Specialty & Generic,NYSE,1.569270599483746,92,1.5962860853715324,1.5918199596000053,88,44,22.2,34.220001220703125,0.031038630202362083,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,TEVA,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,92,92,False,False
262,DY,8,Industrials,Engineering & Construction,NYSE,1.5666694452075403,91,1.6138900344155573,1.495938971136771,92,84,36.67,429.7300109863281,0.052978448733222425,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,DY,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,93,90,False,False
263,FOLD,8,Healthcare,Biotechnology,NASDAQ,1.5666646587975186,91,1.666936011766475,1.6312056603788616,79,23,1.76,14.34000015258789,0.0026399667629588264,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,FOLD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,94,93,False,False
264,NE,8,Energy,Oil & Gas Drilling,NYSE,1.5663389349117014,91,1.4600481805900722,1.1539822863765123,66,39,32.88,45.52000045776367,0.04849515857050135,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,NE,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,72,False,False
265,LYEL,6,Healthcare,Biotechnology,NASDAQ,1.5659159889673417,91,1.990124046997096,1.8478206980219243,94,10,77.14,21.399999618530273,0.1253971929455449,3,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,LYEL,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,97,95,False,False
266,ORN,8,Industrials,Engineering & Construction,NYSE,1.5644824421157506,91,1.4779291468435174,1.4364044794403665,74,23,41.21,13.890000343322754,0.05985807859180511,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ORN,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,89,False,False
267,TIGO,8,Communication Services,Telecom Services,NASDAQ,1.564448363851695,91,1.6389746196859198,1.5190344537611566,94,95,22.62,66.08000183105469,0.034374997629009356,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,TIGO,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,93,91,False,False
268,AVTX,6,Healthcare,Biotechnology,NASDAQ,1.563491193145479,91,1.6885437048171719,1.781754441358553,99,92,62.43,14.210000038146973,0.09725544670322499,3,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,AVTX,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,94,95,False,False
269,WWD,8,Industrials,Aerospace & Defense,NASDAQ,1.5590476867666216,91,1.515937837757003,1.3629229754831214,81,83,24.21,394.0299987792969,0.04206367116877581,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,WWD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,86,False,False
270,PKST,8,Real Estate,REIT - Office,NYSE,1.5581027167606585,91,1.5712699629828228,1.0256298483195443,69,43,5.39,20.829999923706055,0.022944252349877462,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,PKST,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,92,52,False,False
271,LUNR,8,Industrials,Aerospace & Defense,NASDAQ,1.5575910762175809,91,1.3765399799429707,1.5607704064625747,10,14,77.6,17.549999237060547,0.11316648097251589,5,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,LUNR,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,92,False,False
272,GILT,6,Technology,Communication Equipment,NASDAQ,1.5568921957590334,91,1.3454762382741874,1.8712840514559501,92,95,54.65,14.789999961853027,0.09866706396802044,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,GILT,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,85,96,False,False
273,VPG,8,Technology,Scientific & Technical Instruments,NYSE,1.5548264387832311,91,1.5344724825326652,1.5670833471853978,78,66,45.6,47.849998474121094,0.07647411375622358,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,VPG,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,92,False,False
274,THR,8,Industrials,Specialty Industrial Machinery,NYSE,1.552679846779931,91,1.5505632520251202,1.410018034352165,78,17,34.45,51.02000045776367,0.05028840997375951,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,THR,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,92,88,False,False
275,GH,7,Healthcare,Diagnostics & Research,NASDAQ,1.5520320109425647,91,1.5686676185756538,1.9667786825527416,98,96,45.15,103.0999984741211,0.06709158775884826,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,GH,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,92,96,False,False
276,WFRD,8,Energy,Oil & Gas Equipment & Services,NASDAQ,1.5492255339340575,91,1.5086276958893565,1.3544953724486302,78,49,24.5,104.44000244140625,0.03628330217599848,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,WFRD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,86,False,False
277,HLIO,8,Industrials,Specialty Industrial Machinery,NYSE,1.5484395954493146,91,1.5132960862704332,1.4659123634035067,74,90,22.81,74.2300033569336,0.03311137401702412,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,HLIO,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,90,False,False
278,FRO,8,Energy,Oil & Gas Midstream,NYSE,1.5447772662400747,91,1.3598588671322935,1.182321605498607,89,62,21.33,34.720001220703125,0.03129113465893431,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,FRO,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,86,75,False,False
279,RCAT,7,Industrials,Aerospace & Defense,NASDAQ,1.543775963427318,91,1.2528873264867457,1.8730177894148774,17,94,82.81,12.470000267028809,0.11688049827400684,6,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,RCAT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,79,96,False,False
280,TWST,7,Healthcare,Diagnostics & Research,NASDAQ,1.543081111786206,91,1.3693760442768403,1.1326135549937624,22,3,47.16,48.59000015258789,0.07573575413911139,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,TWST,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,86,69,False,False
281,EXAS,8,Healthcare,Diagnostics & Research,NASDAQ,1.5365951131151052,91,1.7167358085759905,1.696239284582133,97,9,2.22,103.43000030517578,0.003301074331415835,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,EXAS,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,94,False,False
282,ATNI,8,Communication Services,Telecom Services,NASDAQ,1.5361374956496663,91,1.644917685895832,1.3638241793605348,81,21,33.93,28.020000457763672,0.048970115385157706,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ATNI,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,93,86,False,False
283,ENTG,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.5328882393252905,91,1.4247965776637164,1.201173121933662,14,23,40.52,134.49000549316406,0.05653100473553581,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ENTG,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,77,False,False
284,MTZ,8,Industrials,Engineering & Construction,NYSE,1.5324134109703182,91,1.437071223162278,1.312544062670188,81,85,31.87,283.8599853515625,0.04470010966559274,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,MTZ,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,85,False,False
285,TPR,8,Consumer Cyclical,Luxury Goods,NYSE,1.5306416040293525,91,1.5281867269452822,1.2714703009264317,85,94,27.28,157.08999633789062,0.04032720301781647,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,TPR,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,82,False,False
286,IE,6,Basic Materials,Copper,NYSE MKT,1.5265512513785717,91,1.6301743147538543,1.7739671654363163,91,72,61.19,14.920000076293945,0.10058404972591543,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,IE,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,93,95,False,False
287,AGI,8,Basic Materials,Gold,NYSE,1.5248280058706114,91,1.4411741037718735,1.410121219447372,86,85,40.86,47.84000015258789,0.05811035927811593,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,AGI,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,88,False,False
288,LUV,8,Industrials,Airlines,NYSE,1.5222709840044624,91,1.5131060058427153,1.2211847706998193,49,41,25.98,52.09000015258789,0.03994460795529936,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,LUV,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,79,False,False
289,HP,8,Energy,Oil & Gas Drilling,NYSE,1.5217989652077915,91,1.3774724387710406,1.3473884540098262,84,20,32.43,35.630001068115234,0.049268098683912895,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,HP,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,86,False,False
290,WPM,8,Basic Materials,Gold,NYSE,1.5200399685688215,91,1.4643458878023257,1.549626033608447,81,85,31.85,150.3800048828125,0.04576975577241018,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,WPM,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,91,False,False
291,SNCY,8,Industrials,Airlines,NASDAQ,1.5189668490520922,90,1.4674116565378732,1.3550217358133934,23,38,38.39,20.479999542236328,0.05660924654857833,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,SNCY,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,86,False,False
292,ESTA,8,Healthcare,Medical Devices,NASDAQ,1.518914892381674,90,1.6022008083686352,1.4819719263114837,95,35,41.16,76.0,0.05572368507098434,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,ESTA,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,92,90,False,False
293,BLFY,8,Financial Services,Banks - Regional,NASDAQ,1.5181086178103156,90,1.4580822182725173,1.340114989763447,12,21,20.16,14.369999885559082,0.029133115159118414,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,BLFY,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,86,False,False
294,PDS,8,Energy,Oil & Gas Drilling,NYSE,1.5177657372993758,90,1.4216923243548214,1.2565156266642175,58,50,29.88,88.27999877929688,0.04352224196445578,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,PDS,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,88,81,False,False
295,EYPT,7,Healthcare,Biotechnology,NASDAQ,1.5140456509887694,90,1.4237680275560154,1.53814079099432,95,92,61.5,15.329999923706055,0.0770198481746215,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,EYPT,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,89,91,False,False
296,AIR,8,Industrials,Aerospace & Defense,NYSE,1.5138192779802802,90,1.42625123024738,1.3510007722311757,69,69,23.49,116.97000122070312,0.03406855547485436,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,AIR,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,86,False,False
297,DAKT,8,Technology,Electronic Components,NASDAQ,1.513313033483981,90,1.4167912465120207,1.1625469855700865,69,66,33.17,27.729999542236328,0.04453659622443815,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,DAKT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,88,73,False,False
298,CMDB,8,Industrials,Marine Shipping,NYSE,1.5126270150965622,90,1.532783607838442,1.2123929066013128,93,27,30.11,18.6200008392334,0.04559229589230379,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,CMDB,Upward,Bullish posture but MA200 flattening.,3,,,91,77,False,False
299,ELA,8,Consumer Cyclical,Luxury Goods,NYSE MKT,1.5101825560883766,90,1.4892050077031034,1.7779792555316485,92,78,34.46,13.239999771118164,0.04456194068487276,5,True,False,True,True,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ELA,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,95,False,False
300,DOO,8,Consumer Cyclical,Recreational Vehicles,NASDAQ,1.5088389170375085,90,1.406085587182689,1.4165565891088965,88,73,20.87,81.63999938964844,0.028793655314931742,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,DOO,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,88,88,False,False
301,ISBA,8,Financial Services,Banks - Regional,NASDAQ,1.5086248836887632,90,1.5021464233255084,1.5437205343595835,94,88,29.2,52.45000076293945,0.04118206946643103,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ISBA,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,91,False,False
302,UMAC,6,Technology,Computer Hardware,NYSE MKT,1.5069580633830202,90,1.2060015250291207,1.652509117745986,74,99,84.0,13.4399995803833,0.11938775242301758,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,UMAC,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,74,93,False,False
303,XPO,8,Industrials,Trucking,NYSE,1.5046252339975368,90,1.3017713888571687,1.0634769643873363,44,44,37.66,209.8699951171875,0.053492324540903725,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,XPO,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,82,58,False,False
304,BKTI,8,Technology,Communication Equipment,NYSE MKT,1.5024016443523331,90,1.4895720814005249,1.6262559762245268,89,98,33.87,85.58999633789062,0.04736868840218393,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,BKTI,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,93,False,False
305,GEV,8,Industrials,Specialty Industrial Machinery,NYSE,1.4991629639239519,90,1.5250508749527998,1.2128024817539131,82,97,31.15,830.3400268554688,0.045221504009286484,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,GEV,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,77,False,False
306,ZBIO,6,Healthcare,Biotechnology,NASDAQ,1.4973900811441987,90,1.6762533526977992,1.3110578242559945,99,94,65.0,25.8799991607666,0.08278317108217643,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,ZBIO,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,94,84,False,False
307,CGEM,8,Healthcare,Biotechnology,NASDAQ,1.4972697868461182,90,1.337727426944798,1.313948570880101,66,3,53.52,13.649999618530273,0.07114600735228523,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,CGEM,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,85,85,False,False
308,KALU,8,Basic Materials,Aluminum,NASDAQ,1.4954066145716725,90,1.645928531165973,1.621735439839655,79,48,42.17,129.02000427246094,0.06960164853847098,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,KALU,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,94,93,False,False
309,CLS,7,Technology,Electronic Components,NYSE,1.4949115840104963,90,1.3778655851469244,1.6589834035871995,98,99,48.27,292.69000244140625,0.07060615202601546,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,CLS,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,87,93,False,False
310,EDRY,8,Industrials,Marine Shipping,NASDAQ,1.4940800778376795,90,1.108110924043379,1.0765883382661634,77,40,40.44,18.5,0.052482630755450274,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,EDRY,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,61,61,False,False
311,CTGO,7,Basic Materials,Gold,NYSE MKT,1.4909640309891248,90,1.4828875077001449,1.7529432895195178,80,84,45.35,27.81999969482422,0.06423949580177615,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,CTGO,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,90,94,False,False
312,VERA,7,Healthcare,Biotechnology,NASDAQ,1.489394605379295,90,1.472494234363738,1.6236542434973513,70,7,36.04,41.7599983215332,0.054229952262386874,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,VERA,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,90,93,False,False
313,SHG,8,Financial Services,Banks - Regional,NYSE,1.487020510467961,90,1.4681888437227328,1.182989383758004,85,77,17.22,71.72000122070312,0.030893956402366394,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,SHG,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,75,False,False
314,RNA,8,Healthcare,Biotechnology,NASDAQ,1.483894493363247,90,1.5498434045367333,1.7872023838034359,96,87,2.13,72.86000061035156,0.0030488856569448356,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,RNA,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,92,95,False,False
315,RGLD,8,Basic Materials,Gold,NASDAQ,1.482595917591771,90,1.4803218910348328,1.5595874702212686,67,61,33.55,285.5400085449219,0.04686358828646471,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,RGLD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,92,False,False
316,CPS,8,Consumer Cyclical,Auto Parts,NYSE,1.481415896674247,90,1.3064614734877302,1.3123161388234945,90,98,52.23,39.540000915527344,0.0763060824090914,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,CPS,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,83,85,False,False
317,INTC,8,Technology,Semiconductors,NASDAQ,1.4789284170843122,90,1.588821154431891,1.8471370662048168,91,67,41.19,44.11000061035156,0.06370437479068398,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",59,False,Intel Corporation,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,92,95,False,False
318,ESP,8,Industrials,Electrical Equipment & Parts,NYSE MKT,1.4753604530760476,90,1.356703799406785,1.385427805082077,65,94,52.42,58.04999923706055,0.07903285392690819,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ESP,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,86,87,False,False
319,EZPW,8,Financial Services,Credit Services,NASDAQ,1.4741760760038263,90,1.4334560501042584,1.2875851001115075,82,80,27.38,25.3700008392334,0.039078773302606104,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,EZPW,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,83,False,False
320,DCO,8,Industrials,Aerospace & Defense,NYSE,1.4732402165202707,89,1.3834744062089481,1.3098226635366803,72,87,25.66,126.58000183105469,0.03616008426827412,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,DCO,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,84,False,False
